search_code,code,name
tse_086982.tw,086982,台積電元富0C購05
tse_086983.tw,086983,宏碁元富0C購03
tse_086984.tw,086984,宏碁元富0C購04
tse_086985.tw,086985,富邦金元富0C購02
tse_086986.tw,086986,開發金元富0C購02
tse_086987.tw,086987,晶技元富0C購02
tse_086988.tw,086988,創意元富0C購01
tse_08698P.tw,08698P,儒鴻凱基14售02
tse_086994.tw,086994,鴻海國票13購01
tse_086996.tw,086996,聯發科國票0C購02
tse_086997.tw,086997,聯發科國票11購01
tse_08699P.tw,08699P,欣興凱基15售05
tse_08700P.tw,08700P,南電凱基14售05
tse_08701P.tw,08701P,國巨元大14售10
tse_087025.tw,087025,道瓊反中信11購01
tse_08702P.tw,08702P,大立光元大16售02
tse_087035.tw,087035,大成鋼凱基13購01
tse_087036.tw,087036,大成鋼凱基13購02
tse_08703P.tw,08703P,聯詠元大14售07
tse_08704P.tw,08704P,儒鴻國票14售01
tse_08705P.tw,08705P,廣宇國票15售02
tse_08706P.tw,08706P,瑞昱國票14售01
tse_08707P.tw,08707P,新興國票14售01
tse_087085.tw,087085,台積電元富0C購06
tse_087086.tw,087086,台積電元富0C購07
tse_087087.tw,087087,光罩元富0C購01
tse_08708P.tw,08708P,台驊控國票14售02
tse_087092.tw,087092,臺指反元大0C購02
tse_087099.tw,087099,鴻海元大11購01
tse_08709P.tw,08709P,界霖國票14售01
tse_087100.tw,087100,鴻海元大11購02
tse_087103.tw,087103,台積電元大11購01
tse_087104.tw,087104,台積電元大11購02
tse_08710P.tw,08710P,南電國票15售01
tse_08711P.tw,08711P,臺股指富邦16售01
tse_087125.tw,087125,T50反1國票11購01
tse_08712P.tw,08712P,台積電國泰16售08
tse_08713P.tw,08713P,萬海凱基15售08
tse_08714P.tw,08714P,台達電台新14售03
tse_08715P.tw,08715P,A50正2群益16售01
tse_087160.tw,087160,台積電第一12購02
tse_08716P.tw,08716P,SGBR2X群益14售02
tse_08717P.tw,08717P,華邦電群益14售04
tse_087182.tw,087182,鴻海群益0C購02
tse_08718P.tw,08718P,南亞科群益14售03
tse_087191.tw,087191,鴻海麥證0C購04
tse_087192.tw,087192,鴻海麥證0C購05
tse_087193.tw,087193,台積電麥證0C購04
tse_087194.tw,087194,台積電麥證11購01
tse_08719P.tw,08719P,王品國票15售01
tse_087202.tw,087202,臺股指麥證0C購01
tse_08720P.tw,08720P,廣宇元富17售02
tse_087210.tw,087210,鴻海凱基13購01
tse_087211.tw,087211,鴻海凱基13購02
tse_08721P.tw,08721P,台積電元富17售07
tse_08722P.tw,08722P,台積電元富17售08
tse_087231.tw,087231,臺股指凱基0C購06
tse_087238.tw,087238,鴻海兆豐11購03
tse_08723P.tw,08723P,技嘉元富17售02
tse_087243.tw,087243,聯詠兆豐0C購01
tse_08724P.tw,08724P,聯發科元富14售04
tse_087253.tw,087253,鴻海國票13購02
tse_08725P.tw,08725P,欣興元富14售01
tse_087269.tw,087269,T50反1元大0C購02
tse_08726P.tw,08726P,玉晶光元富17售03
tse_087270.tw,087270,T50反1元大0C購03
tse_087273.tw,087273,臺指反元大0C購03
tse_087274.tw,087274,臺指反元大0C購04
tse_087275.tw,087275,道瓊銀元大0C購01
tse_08727P.tw,08727P,大立光康和14售03
tse_087285.tw,087285,華碩元大0C購01
tse_08728P.tw,08728P,新興元大14售03
tse_087294.tw,087294,群創元大0C購05
tse_08729P.tw,08729P,新興元大14售04
tse_087307.tw,087307,道瓊反中信11購02
tse_087309.tw,087309,臺股指中信0C購07
tse_08730P.tw,08730P,萬海元大16售04
tse_08731P.tw,08731P,祥碩元大14售05
tse_08732P.tw,08732P,T50反1富邦14售01
tse_08733P.tw,08733P,玉晶光統一14售06
tse_087345.tw,087345,晶豪科凱基0C購02
tse_08734P.tw,08734P,台積電凱基15售12
tse_087350.tw,087350,台灣50麥證0C購01
tse_087356.tw,087356,臺股指麥證0C購02
tse_087357.tw,087357,臺股指麥證0C購03
tse_08735P.tw,08735P,台積電凱基18售06
tse_08736P.tw,08736P,台積電凱基18售07
tse_087378.tw,087378,中鴻元大0C購01
tse_08737P.tw,08737P,台光電凱基14售02
tse_087380.tw,087380,聯電元大11購01
tse_087381.tw,087381,聯電元大11購02
tse_087382.tw,087382,國巨元大11購01
tse_087383.tw,087383,國巨元大11購02
tse_087384.tw,087384,台積電元大11購03
tse_087385.tw,087385,台積電元大11購04
tse_087387.tw,087387,旺宏元大11購01
tse_087389.tw,087389,宏碁元大11購01
tse_08738P.tw,08738P,新興凱基14售04
tse_087393.tw,087393,友達元大11購01
tse_087394.tw,087394,華新科元大11購03
tse_087395.tw,087395,華新科元大11購04
tse_087398.tw,087398,晶豪科元大0C購01
tse_08739P.tw,08739P,新興凱基14售05
tse_087402.tw,087402,聯詠元大11購01
tse_08740P.tw,08740P,奇鋐群益14售03
tse_087419.tw,087419,晶豪科統一0C購01
tse_08741P.tw,08741P,同欣電群益14售01
tse_087423.tw,087423,T50反1元富0C購03
tse_087424.tw,087424,T50反1元富0C購04
tse_08742P.tw,08742P,台達電元富14售02
tse_087430.tw,087430,鴻海元富0C購03
tse_087431.tw,087431,國巨元富0C購05
tse_087432.tw,087432,台積電元富0C購08
tse_087433.tw,087433,台積電元富0C購09
tse_087434.tw,087434,台積電元富0C購10
tse_087435.tw,087435,台積電元富0C購11
tse_087436.tw,087436,技嘉元富0C購03
tse_08743P.tw,08743P,欣興元富14售02
tse_087441.tw,087441,精成科元富0C購02
tse_08744P.tw,08744P,亞聚元大14售02
tse_087450.tw,087450,台虹群益0C購01
tse_08745P.tw,08745P,儒鴻元大14售02
tse_08746P.tw,08746P,燁興元大14售01
tse_08747P.tw,08747P,鴻海元大14售14
tse_08748P.tw,08748P,台積電元大14售22
tse_08749P.tw,08749P,晶碩元大14售04
tse_087509.tw,087509,元石油凱基0C購01
tse_08750P.tw,08750P,大立光國票15售04
tse_087515.tw,087515,聯電凱基11購01
tse_087516.tw,087516,鴻海凱基11購01
tse_087517.tw,087517,國巨凱基11購01
tse_08751P.tw,08751P,臺股指國票17售05
tse_087520.tw,087520,聯發科凱基11購02
tse_087521.tw,087521,華新科凱基11購01
tse_087523.tw,087523,新光金凱基0C購01
tse_087524.tw,087524,大立光凱基11購01
tse_087525.tw,087525,聯詠凱基11購01
tse_08752P.tw,08752P,臺股指國票18售02
tse_087536.tw,087536,道瓊銅統一0C購01
tse_08753P.tw,08753P,鴻海康和14售03
tse_087545.tw,087545,華夏元富0C購01
tse_087549.tw,087549,台積電元富13購01
tse_08754P.tw,08754P,聯電元富14售06
tse_087553.tw,087553,玉晶光元富13購01
tse_08755P.tw,08755P,臺股指永豐14售01
tse_087562.tw,087562,聯發科國票11購02
tse_08756P.tw,08756P,台積電統一14售09
tse_087570.tw,087570,大立光國泰11購01
tse_087577.tw,087577,中石化元大11購01
tse_087578.tw,087578,中興電元大11購01
tse_08757P.tw,08757P,中鴻國票15售02
tse_087586.tw,087586,華新科元大0C購02
tse_087587.tw,087587,萬海元大11購01
tse_08758P.tw,08758P,萬海國票15售07
tse_087594.tw,087594,世紀鋼元大0C購01
tse_087598.tw,087598,台積電第一0C購02
tse_08759P.tw,08759P,玉晶光國票14售03
tse_087601.tw,087601,鴻海中信0C購01
tse_087604.tw,087604,台積電中信0C購01
tse_08760P.tw,08760P,天鈺國票14售02
tse_087616.tw,087616,聯發科國泰0C購01
tse_087617.tw,087617,聯發科國泰13購01
tse_08761P.tw,08761P,亞聚群益16售02
tse_087628.tw,087628,中石化凱基11購01
tse_08762P.tw,08762P,世芯群益14售04
tse_087636.tw,087636,華邦電凱基11購01
tse_08763P.tw,08763P,臺股指群益14售09
tse_08764P.tw,08764P,臺股指群益14售10
tse_087652.tw,087652,大立光群益0C購02
tse_08765P.tw,08765P,臺股指群益14售11
tse_08766P.tw,08766P,臺股指群益14售12
tse_08767P.tw,08767P,鴻海凱基14售07
tse_087683.tw,087683,台積電元大11購05
tse_087685.tw,087685,旺宏元大11購03
tse_087689.tw,087689,聯發科元大11購01
tse_08768P.tw,08768P,凌陽凱基14售04
tse_087690.tw,087690,華新科元大0C購03
tse_087693.tw,087693,大立光元大0C購07
tse_087695.tw,087695,群創元大11購01
tse_08769P.tw,08769P,義隆凱基14售02
tse_08770P.tw,08770P,萬海凱基14售09
tse_087710.tw,087710,台積電統一13購01
tse_08771P.tw,08771P,大立光凱基14售07
tse_087723.tw,087723,T50反1元富13購01
tse_087724.tw,087724,滬深2X元富0C購01
tse_087727.tw,087727,A50正2元富0C購01
tse_08772P.tw,08772P,臺股指凱基14售18
tse_087732.tw,087732,鴻海元富0C購05
tse_087733.tw,087733,鴻海元富13購01
tse_087734.tw,087734,國巨元富13購01
tse_087735.tw,087735,台積電元富0C購14
tse_08773P.tw,08773P,臺股指凱基14售19
tse_08774P.tw,08774P,臺股指凱基14售20
tse_08775P.tw,08775P,臺股指凱基14售21
tse_087763.tw,087763,台達電第一13購01
tse_087765.tw,087765,SGBR2X中信0C購02
tse_08776P.tw,08776P,華通元大14售01
tse_08777P.tw,08777P,台積電元大14售23
tse_08778P.tw,08778P,光罩元大14售01
tse_08779P.tw,08779P,萬海元大18售02
tse_08780P.tw,08780P,大立光元大14售12
tse_08781P.tw,08781P,景碩元大14售07
tse_08782P.tw,08782P,世芯元大14售08
tse_08783P.tw,08783P,臺股指元大15售16
tse_087841.tw,087841,台表科凱基11購01
tse_087847.tw,087847,臺股指凱基0C購08
tse_08784P.tw,08784P,臺股指元大15售17
tse_087851.tw,087851,台積電國票0C購04
tse_08785P.tw,08785P,鴻海中信18售05
tse_08786P.tw,08786P,鴻海中信18售06
tse_087878.tw,087878,鴻海元大11購03
tse_08787P.tw,08787P,台積電中信18售04
tse_087880.tw,087880,台積電元大11購06
tse_087881.tw,087881,華邦電元大11購01
tse_087884.tw,087884,國泰金元大0C購01
tse_087886.tw,087886,新光金元大11購01
tse_08788P.tw,08788P,台積電中信18售05
tse_087893.tw,087893,欣興元大11購02
tse_08789P.tw,08789P,臺股指中信19售03
tse_087903.tw,087903,臺股指元大0C購01
tse_08790P.tw,08790P,臺股指中信19售04
tse_08791P.tw,08791P,臺股指中信19售05
tse_087927.tw,087927,台積電統一11購03
tse_08792P.tw,08792P,台灣50台新14售01
tse_08793P.tw,08793P,景碩台新14售01
tse_087940.tw,087940,祥碩統一0C購01
tse_087944.tw,087944,美指2X元富11購01
tse_087947.tw,087947,鴻海元富0C購06
tse_087948.tw,087948,鴻海元富13購02
tse_08794P.tw,08794P,T50反1元富17售04
tse_087950.tw,087950,富邦金元富0C購03
tse_087951.tw,087951,富邦金元富0C購04
tse_087952.tw,087952,晶豪科元富0C購01
tse_087955.tw,087955,臻鼎元富0C購01
tse_087958.tw,087958,晶碩元富11購01
tse_08795P.tw,08795P,宏達電元富14售01
tse_087960.tw,087960,聯詠第一13購01
tse_087964.tw,087964,國泰金中信0C購01
tse_087968.tw,087968,台積電日盛13購01
tse_08796P.tw,08796P,景碩元富17售04
tse_087979.tw,087979,新光金凱基12購01
tse_08797P.tw,08797P,景碩元富17售05
tse_087983.tw,087983,玉晶光凱基11購01
tse_08798P.tw,08798P,玉晶光元富17售04
tse_087994.tw,087994,台積電群益0C購01
tse_087998.tw,087998,開發金群益11購01
tse_08799P.tw,08799P,景碩康和14售02
tse_08800P.tw,08800P,台灣50麥證14售01
tse_08801P.tw,08801P,萬海群益14售09
tse_08802P.tw,08802P,景碩群益15售06
tse_088032.tw,088032,台灣50元大0C購01
tse_088033.tw,088033,台灣50元大0C購06
tse_088034.tw,088034,滬深2X元大0C購01
tse_088035.tw,088035,滬深2X元大0C購02
tse_088038.tw,088038,道瓊反元大0C購01
tse_08803P.tw,08803P,台灣50凱基14售05
tse_088045.tw,088045,鴻海元大0C購03
tse_08804P.tw,08804P,台灣50凱基14售06
tse_08805P.tw,08805P,友達凱基15售07
tse_08806P.tw,08806P,萬海凱基15售09
tse_088071.tw,088071,鴻海統一0C購05
tse_088072.tw,088072,鴻海統一11購06
tse_088073.tw,088073,國巨統一0C購01
tse_088077.tw,088077,華新科統一0C購01
tse_088079.tw,088079,聯詠統一0C購01
tse_08807P.tw,08807P,景碩凱基14售05
tse_088080.tw,088080,日月光統一13購01
tse_088084.tw,088084,國巨元富0C購07
tse_088087.tw,088087,宏碁元富0C購05
tse_088088.tw,088088,宏碁元富0C購06
tse_08808P.tw,08808P,景碩凱基15售03
tse_088090.tw,088090,可成元富0C購01
tse_088092.tw,088092,晶豪科元富0C購02
tse_088094.tw,088094,日月光元富0C購01
tse_08809P.tw,08809P,愛普凱基14售05
tse_08810P.tw,08810P,南電凱基14售06
tse_08811P.tw,08811P,燁輝元大14售02
tse_08812P.tw,08812P,愛普元大14售04
tse_08813P.tw,08813P,東聯國票15售03
tse_08814P.tw,08814P,東聯中信14售03
tse_088154.tw,088154,SGBR2X元大0C購01
tse_08815P.tw,08815P,長榮中信14售01
tse_08816P.tw,08816P,台積電國票14售09
tse_088172.tw,088172,開發金元大11購01
tse_088174.tw,088174,GIS元大0C購01
tse_088176.tw,088176,南電元大0C購02
tse_08817P.tw,08817P,技嘉國票14售02
tse_088184.tw,088184,道瓊反群益0C購01
tse_08818P.tw,08818P,長榮國票15售02
tse_088199.tw,088199,日月光群益11購01
tse_08819P.tw,08819P,臺股指國票15售11
tse_08820P.tw,08820P,宏達電統一15售04
tse_088210.tw,088210,台積電統一11購04
tse_088217.tw,088217,惠特統一0C購01
tse_088219.tw,088219,T50反1元富0C購05
tse_08821P.tw,08821P,長榮統一14售02
tse_088220.tw,088220,上銀元富11購01
tse_088223.tw,088223,金像電元富11購01
tse_088228.tw,088228,矽格元富11購01
tse_08822P.tw,08822P,長榮台新14售02
tse_088230.tw,088230,世紀鋼元富11購01
tse_088238.tw,088238,聯發科國票0C購03
tse_088239.tw,088239,聯發科國票11購03
tse_08823P.tw,08823P,長榮元富14售01
tse_088240.tw,088240,聯發科國票11購04
tse_08824P.tw,08824P,長榮元富14售02
tse_088257.tw,088257,中石化國泰0B購01
tse_088258.tw,088258,華新科第一13購01
tse_08825P.tw,08825P,裕民元富17售10
tse_08826P.tw,08826P,裕民元富17售11
tse_088278.tw,088278,鴻海群益0B購02
tse_08827P.tw,08827P,欣興元富14售03
tse_088284.tw,088284,聯詠群益0B購01
tse_08828P.tw,08828P,長榮康和14售02
tse_088296.tw,088296,聯發科麥證12購01
tse_088297.tw,088297,聯陽麥證0B購01
tse_088299.tw,088299,台橡凱基0C購01
tse_08829P.tw,08829P,長榮康和14售03
tse_088300.tw,088300,鴻海凱基13購03
tse_088304.tw,088304,精英凱基11購01
tse_08830P.tw,08830P,南電康和14售01
tse_088314.tw,088314,力成凱基0B購01
tse_088318.tw,088318,上証2X元大0C購01
tse_088319.tw,088319,滬深2X元大0C購03
tse_08831P.tw,08831P,台積電元大14售26
tse_088328.tw,088328,廣宇元大0B購02
tse_088329.tw,088329,技嘉元大0C購01
tse_08832P.tw,08832P,台積電元大14售27
tse_08833P.tw,08833P,長榮元大14售01
tse_088341.tw,088341,聯詠元大0C購03
tse_088345.tw,088345,上緯控元大0C購01
tse_088346.tw,088346,乙盛元大0B購01
tse_088347.tw,088347,乙盛元大0B購02
tse_08834P.tw,08834P,長榮元大14售02
tse_088350.tw,088350,中興電統一0B購01
tse_088351.tw,088351,力山統一0B購01
tse_088352.tw,088352,鴻海統一13購01
tse_088353.tw,088353,微星統一0B購04
tse_088354.tw,088354,微星統一0B購05
tse_088355.tw,088355,美食統一0B購01
tse_088356.tw,088356,國泰金統一0C購01
tse_088357.tw,088357,聯詠統一0C購02
tse_088358.tw,088358,新日興統一0B購01
tse_088359.tw,088359,GIS統一0B購02
tse_08835P.tw,08835P,長榮元大17售02
tse_088360.tw,088360,矽創統一0B購05
tse_088361.tw,088361,達方統一0B購01
tse_088364.tw,088364,廣宇元富0C購01
tse_08836P.tw,08836P,欣興元大14售07
tse_088374.tw,088374,鴻海國票13購03
tse_088377.tw,088377,長榮航國票0B購02
tse_08837P.tw,08837P,技嘉群益16售01
tse_088384.tw,088384,中興電富邦0B購01
tse_088385.tw,088385,大成鋼富邦0B購01
tse_088386.tw,088386,廣宇富邦0B購01
tse_088387.tw,088387,京元電富邦0B購01
tse_088388.tw,088388,聯發科富邦0B購02
tse_088389.tw,088389,聯陽富邦0B購01
tse_08838P.tw,08838P,長榮群益14售05
tse_088392.tw,088392,友達國泰0B購02
tse_088396.tw,088396,國巨中信0B購01
tse_08839P.tw,08839P,長榮群益15售01
tse_08840P.tw,08840P,長榮群益16售03
tse_088416.tw,088416,台積電群益0C購02
tse_088417.tw,088417,台積電群益0C購03
tse_08841P.tw,08841P,新唐群益14售06
tse_088420.tw,088420,聯發科群益0C購02
tse_088427.tw,088427,鴻海日盛0C購02
tse_08842P.tw,08842P,台灣50凱基14售08
tse_088434.tw,088434,廣宇凱基0C購01
tse_088438.tw,088438,華碩凱基0C購01
tse_08843P.tw,08843P,台灣50凱基14售09
tse_088440.tw,088440,晶豪科凱基0C購03
tse_088442.tw,088442,智易凱基0B購01
tse_088446.tw,088446,為升統一0B購02
tse_088447.tw,088447,為升統一0B購03
tse_088449.tw,088449,鴻海統一0B購03
tse_08844P.tw,08844P,長榮凱基14售12
tse_088451.tw,088451,廣宇統一0B購03
tse_088452.tw,088452,華碩統一0B購01
tse_088454.tw,088454,晶豪科統一0B購06
tse_088455.tw,088455,聯陽統一0B購02
tse_088457.tw,088457,玉晶光統一0B購05
tse_08845P.tw,08845P,長榮凱基15售02
tse_088462.tw,088462,中興電元富0B購01
tse_08846P.tw,08846P,長榮凱基16售02
tse_088471.tw,088471,聯陽元富0C購01
tse_088473.tw,088473,聯詠元富0C購01
tse_088475.tw,088475,鴻海國票13購04
tse_088478.tw,088478,聯詠國票0B購02
tse_08847P.tw,08847P,長榮凱基16售03
tse_088481.tw,088481,中鋼富邦0B購01
tse_088483.tw,088483,鴻海富邦0B購03
tse_088486.tw,088486,T50反1元大0C購04
tse_088487.tw,088487,上証2X元大0C購02
tse_088488.tw,088488,滬深2X元大11購01
tse_088489.tw,088489,滬深2X元大11購02
tse_08848P.tw,08848P,長榮凱基18售02
tse_088490.tw,088490,A50正2元大0C購01
tse_088494.tw,088494,鴻海元大0B購05
tse_088496.tw,088496,國巨元大0B購01
tse_08849P.tw,08849P,健策康和14售04
tse_088503.tw,088503,京元電元大0B購01
tse_08850P.tw,08850P,台灣50麥證15售02
tse_088518.tw,088518,中興電國泰0B購01
tse_088519.tw,088519,南帝國泰0B購01
tse_08851P.tw,08851P,宏達電群益15售05
tse_088520.tw,088520,為升國泰0B購01
tse_088521.tw,088521,宏碁國泰0B購01
tse_088522.tw,088522,金像電國泰0B購01
tse_088523.tw,088523,南亞科國泰0B購01
tse_088524.tw,088524,玉晶光國泰0B購01
tse_088525.tw,088525,群創國泰0B購02
tse_088526.tw,088526,智易國泰0B購01
tse_088527.tw,088527,彩晶國泰0B購01
tse_088528.tw,088528,同欣電國泰0B購01
tse_088529.tw,088529,緯穎國泰0B購01
tse_08852P.tw,08852P,長榮群益18售02
tse_088530.tw,088530,惠特國泰0B購01
tse_088533.tw,088533,鴻海中信0C購02
tse_088535.tw,088535,台積電中信0C購02
tse_088536.tw,088536,旺宏中信0B購02
tse_08853P.tw,08853P,長榮群益1A售02
tse_088540.tw,088540,聯詠中信0B購01
tse_088541.tw,088541,臺股指中信11購01
tse_088542.tw,088542,鴻海群益0B購03
tse_088543.tw,088543,鴻海群益0B購04
tse_088547.tw,088547,華碩群益0B購01
tse_08854P.tw,08854P,愛普群益14售07
tse_088552.tw,088552,台灣50凱基0C購01
tse_088554.tw,088554,滬深2X凱基0B購04
tse_088555.tw,088555,滬深2X凱基0C購01
tse_088556.tw,088556,A50正2凱基0B購02
tse_088557.tw,088557,A50正2凱基0C購01
tse_08855P.tw,08855P,宏達電凱基15售03
tse_088560.tw,088560,鴻海凱基11購02
tse_088564.tw,088564,英業達凱基11購01
tse_08856P.tw,08856P,宏達電凱基15售04
tse_088575.tw,088575,群創凱基0B購04
tse_088577.tw,088577,日月光凱基0B購02
tse_08857P.tw,08857P,大立光凱基16售07
tse_088583.tw,088583,聯電統一0B購07
tse_088584.tw,088584,鴻海統一13購02
tse_088585.tw,088585,華碩統一0B購02
tse_088586.tw,088586,瑞昱統一0B購01
tse_088587.tw,088587,南亞科統一0B購03
tse_08858P.tw,08858P,欣興凱基14售05
tse_088590.tw,088590,聯陽統一0B購03
tse_088591.tw,088591,聯詠統一0B購07
tse_088592.tw,088592,欣興統一0B購03
tse_088593.tw,088593,矽格統一0B購01
tse_088594.tw,088594,矽創統一0B購06
tse_088596.tw,088596,台積電日盛15購01
tse_088598.tw,088598,聯發科日盛13購01
tse_088599.tw,088599,臺股指日盛0C購01
tse_08859P.tw,08859P,景碩元大14售09
tse_08860P.tw,08860P,宏達電國票14售03
tse_08861P.tw,08861P,長榮國票15售04
tse_08862P.tw,08862P,晶豪科國票14售04
tse_088635.tw,088635,國巨國票0B購01
tse_08863P.tw,08863P,晶相光國票15售02
tse_088644.tw,088644,聯電富邦0B購01
tse_088648.tw,088648,聯詠富邦0B購03
tse_08864P.tw,08864P,愛普國票14售03
tse_088652.tw,088652,滬深2X元大0C購04
tse_088653.tw,088653,元石油元大0C購01
tse_08865P.tw,08865P,台灣50富邦14售01
tse_088660.tw,088660,鴻海元大0C購04
tse_088661.tw,088661,國巨元大0C購05
tse_088663.tw,088663,精英元大0C購01
tse_088665.tw,088665,華碩元大11購01
tse_088668.tw,088668,聯發科元大11購02
tse_08866P.tw,08866P,長榮富邦14售02
tse_08867P.tw,08867P,長榮富邦15售02
tse_088681.tw,088681,T50反1元富0C購06
tse_088683.tw,088683,鴻海元富0C購07
tse_088684.tw,088684,鴻海元富0C購08
tse_088685.tw,088685,鴻海元富0C購09
tse_088686.tw,088686,鴻海元富0C購10
tse_088687.tw,088687,鴻海元富0C購11
tse_088688.tw,088688,廣宇元富0C購02
tse_088689.tw,088689,廣宇元富0C購03
tse_08868P.tw,08868P,威盛元富17售04
tse_088691.tw,088691,大立光元富0C購04
tse_088692.tw,088692,大立光元富0C購05
tse_088694.tw,088694,智易元富0C購01
tse_088696.tw,088696,惠特元富0C購01
tse_088698.tw,088698,鴻海國泰0B購07
tse_088699.tw,088699,鴻海國泰0B購08
tse_08869P.tw,08869P,宏達電元富16售03
tse_088700.tw,088700,鴻海國泰0B購09
tse_088701.tw,088701,佳世達國泰0B購01
tse_088702.tw,088702,華碩國泰0B購02
tse_088703.tw,088703,京元電國泰0B購01
tse_088704.tw,088704,景碩國泰0B購01
tse_088705.tw,088705,緯創國泰0B購01
tse_088706.tw,088706,臻鼎國泰0B購01
tse_088707.tw,088707,松翰國泰0B購01
tse_088708.tw,088708,仁寶中信0B購01
tse_08870P.tw,08870P,大立光元富14售08
tse_088714.tw,088714,友達第一13購01
tse_088715.tw,088715,東鋼凱基0B購01
tse_088717.tw,088717,華通凱基0B購01
tse_088719.tw,088719,英業達凱基0B購01
tse_08871P.tw,08871P,大立光元富14售09
tse_088720.tw,088720,英業達凱基13購01
tse_088721.tw,088721,華碩凱基11購01
tse_088724.tw,088724,欣興凱基0C購02
tse_088726.tw,088726,臻鼎凱基11購01
tse_08872P.tw,08872P,玉晶光元富17售05
tse_08873P.tw,08873P,南電國泰16售01
tse_08874P.tw,08874P,健策群益14售05
tse_088750.tw,088750,大成鋼統一0B購03
tse_088751.tw,088751,廣宇統一0B購04
tse_088752.tw,088752,友訊統一0B購01
tse_088753.tw,088753,華碩統一0B購03
tse_088754.tw,088754,南亞科統一0B購04
tse_088755.tw,088755,義隆統一0B購05
tse_088757.tw,088757,和碩統一0B購01
tse_088758.tw,088758,GIS統一0C購01
tse_088759.tw,088759,南茂統一0B購01
tse_08875P.tw,08875P,技嘉凱基14售01
tse_088765.tw,088765,鴻海兆豐11購04
tse_08876P.tw,08876P,健策凱基14售04
tse_088775.tw,088775,瑞軒元富0C購01
tse_088776.tw,088776,瑞軒元富0C購02
tse_08877P.tw,08877P,國巨國票14售04
tse_08878P.tw,08878P,長榮國票15售06
tse_088791.tw,088791,華通群益0B購01
tse_088793.tw,088793,廣宇群益0B購01
tse_088795.tw,088795,玉晶光群益13購01
tse_088798.tw,088798,矽創群益0B購01
tse_08879P.tw,08879P,景碩國票15售04
tse_088800.tw,088800,中興電元大0B購02
tse_088803.tw,088803,鴻海元大0C購05
tse_088806.tw,088806,台積電元大11購07
tse_088808.tw,088808,英業達元大0C購01
tse_08880P.tw,08880P,健策國票15售04
tse_088810.tw,088810,微星元大11購01
tse_088811.tw,088811,南亞科元大0B購01
tse_088812.tw,088812,偉詮電元大0B購01
tse_088815.tw,088815,萬海元大11購02
tse_08881P.tw,08881P,臺股指國票14售16
tse_088823.tw,088823,乙盛元大0C購01
tse_08882P.tw,08882P,臺股指國票16售05
tse_088830.tw,088830,惠特元大0B購01
tse_088832.tw,088832,南茂元大0C購01
tse_088838.tw,088838,聯發科中信0B購02
tse_088839.tw,088839,聯發科中信11購01
tse_08883P.tw,08883P,長榮元大14售11
tse_08884P.tw,08884P,愛普元大14售07
tse_08885P.tw,08885P,東聯元富14售03
tse_08886P.tw,08886P,華通元富14售01
tse_088878.tw,088878,台灣50凱基0B購02
tse_08887P.tw,08887P,長榮元富15售03
tse_088882.tw,088882,台積電凱基13購03
tse_08888P.tw,08888P,愛普元富14售04
tse_088892.tw,088892,群創凱基0C購03
tse_088896.tw,088896,立積凱基0B購01
tse_088897.tw,088897,立積凱基0C購01
tse_088898.tw,088898,惠特凱基0B購01
tse_08889P.tw,08889P,長榮中信15售02
tse_088900.tw,088900,臺股指凱基0C購16
tse_088901.tw,088901,臺股指凱基0C購17
tse_088902.tw,088902,台泥群益0B購01
tse_088909.tw,088909,玉晶光群益0B購01
tse_08890P.tw,08890P,國喬凱基14售03
tse_088913.tw,088913,立積群益0B購01
tse_088914.tw,088914,立積群益0C購01
tse_088915.tw,088915,立積群益0C購02
tse_08891P.tw,08891P,臺股指凱基15售05
tse_088920.tw,088920,聯電統一0B購08
tse_088921.tw,088921,鴻海統一13購03
tse_088922.tw,088922,台積電統一0C購05
tse_088924.tw,088924,宏碁統一0B購01
tse_088925.tw,088925,宏碁統一0B購02
tse_088926.tw,088926,宏碁統一0B購03
tse_088928.tw,088928,英業達統一0B購01
tse_088929.tw,088929,英業達統一0B購02
tse_08892P.tw,08892P,臺股指凱基17售07
tse_088932.tw,088932,新興統一0C購01
tse_088933.tw,088933,萬海統一0C購01
tse_088934.tw,088934,玉晶光統一0B購06
tse_088935.tw,088935,玉晶光統一0C購01
tse_088936.tw,088936,群創統一0B購05
tse_088937.tw,088937,正文統一0B購01
tse_088938.tw,088938,立積統一0B購01
tse_088939.tw,088939,立積統一0B購02
tse_08893P.tw,08893P,長榮群益14售07
tse_088940.tw,088940,立積統一0B購03
tse_088941.tw,088941,立積統一0B購04
tse_088942.tw,088942,立積統一11購01
tse_088943.tw,088943,立積統一11購02
tse_088944.tw,088944,立積統一12購01
tse_088945.tw,088945,矽創統一0B購07
tse_088946.tw,088946,矽創統一0B購08
tse_08894P.tw,08894P,世紀鋼群益14售01
tse_088954.tw,088954,聯電國票0B購02
tse_088956.tw,088956,台積電國票0C購05
tse_088957.tw,088957,台積電國票11購02
tse_088959.tw,088959,聯發科國票0B購05
tse_08895P.tw,08895P,台灣50元富17售02
tse_088961.tw,088961,長榮航國票0B購03
tse_088968.tw,088968,道瓊銀富邦0B購01
tse_08896P.tw,08896P,長榮元富14售06
tse_088971.tw,088971,臻鼎富邦0B購01
tse_088977.tw,088977,義隆元富0B購01
tse_08897P.tw,08897P,永光元大14售03
tse_088981.tw,088981,玉晶光元富0C購05
tse_08898P.tw,08898P,長榮元大14售14
